rec_id,signal,N. of measurements,eta,direct_method,p,maxiter_stage,MSE,SNR [dB]
d_2423,47,80,16,False,0.4,30,2.899638901316264e-18,160.0711857172991
d_2424,47,80,16,False,0.5,30,4.21591726703587e-18,158.44570408953248
d_2425,47,80,16,False,0.6,30,3.014970443971814e-18,159.90179431458932
d_2426,47,80,16,False,0.7,30,2.4584892818212437e-18,160.78794169919144
d_2427,47,80,16,False,0.8,30,1.0322193631676823e-18,164.55690490119625
d_2428,47,80,16,False,0.9,30,1.6598585880644388e-17,152.49391397997246
d_2429,47,80,16,False,1,30,2.6017554866471585e-15,130.5419598929081
d_2430,48,80,16,False,0.1,30,2.2545183548183873e-19,167.58151415994544
d_2431,48,80,16,False,0.2,30,2.2352826519586805e-19,167.61872744189273
d_2432,48,80,16,False,0.3,30,1.378989000788531e-18,159.71644389082664
d_2433,48,80,16,False,0.4,30,1.722693416836726e-25,228.7499719708668
d_2434,48,80,16,False,0.5,30,1.2849877265643468e-18,160.02306211509983
d_2435,48,80,16,False,0.6,30,1.198581305335339e-18,160.32537692474295
d_2436,48,80,16,False,0.7,30,5.1951061221237216e-20,173.95610767741186
d_2437,48,80,16,False,0.8,30,8.75824537770746e-20,171.68788082493577
d_2438,48,80,16,False,0.9,30,3.461573346203631e-17,145.7193164118319
d_2439,48,80,16,False,1,30,1.7425553846527736e-14,118.70018362385062
d_2440,49,80,16,False,0.1,30,1.5017874017616965e-18,159.4415925595674
d_2441,49,80,16,False,0.2,30,1.6960942764831473e-18,158.91317725619635
d_2442,49,80,16,False,0.3,30,1.1609778543150082e-18,160.55943778560194
d_2443,49,80,16,False,0.4,30,1.839416606588507e-18,158.56087611368662
d_2444,49,80,16,False,0.5,30,7.324233775806271e-19,162.5600551630402
d_2445,49,80,16,False,0.6,30,2.0540154309687922e-18,158.08164012209124
d_2446,49,80,16,False,0.7,30,1.9745680586850434e-18,158.25295605993892
d_2447,49,80,16,False,0.8,30,1.3417597097905213e-18,159.93092968151817
d_2448,49,80,16,False,0.9,30,9.888798130926987e-18,151.25624202825182
d_2449,49,80,16,False,1,30,1.0407096331560087e-14,121.03438106754892
d_2450,5,80,16,False,0.1,30,6.513898538759495e-19,165.50842957609748
d_2451,5,80,16,False,0.2,30,1.5098258696578801e-18,161.85757084641455
d_2452,5,80,16,False,0.3,30,3.583531091861674e-19,168.10372770417172
d_2453,5,80,16,False,0.4,30,2.821509927711901e-21,189.14202364857076
d_2454,5,80,16,False,0.5,30,1.7392003409613703e-18,161.24334336283755
d_2455,5,80,16,False,0.6,30,1.0367223119546472e-18,163.4902150053087
d_2456,5,80,16,False,0.7,30,1.6780865457838456e-20,181.39869592109062
d_2457,5,80,16,False,0.8,30,1.659754767386201e-19,171.44640022512863
d_2458,5,80,16,False,0.9,30,7.909603416327411e-17,144.66529232637373
d_2459,5,80,16,False,1,30,1.2972655858217284e-14,122.51654984684528
d_2460,50,80,16,False,0.1,30,1.2724085320293076e-17,158.56661537739308
d_2461,50,80,16,False,0.2,30,1.019336787585004e-17,159.5297040698491
d_2462,50,80,16,False,0.3,30,9.802101392151559e-18,159.6996891712393
d_2463,50,80,16,False,0.4,30,8.36854587166459e-18,160.3863810821005
d_2464,50,80,16,False,0.5,30,7.398639177090014e-18,160.92136260023278
d_2465,50,80,16,False,0.6,30,9.837654063421824e-18,159.68396560101073
d_2466,50,80,16,False,0.7,30,9.765922066194616e-18,159.71574852502226
d_2467,50,80,16,False,0.8,30,1.2073966298734877e-17,158.79438145683824
d_2468,50,80,16,False,0.9,30,1.455606354764049e-17,157.9824416533744
d_2469,50,80,16,False,1,30,4.305632303884514e-15,133.2725116786304
d_2470,51,80,16,False,0.1,30,3.009183433899513e-18,159.6705666304659
d_2471,51,80,16,False,0.2,30,1.9895281870281696e-18,161.4675522644113
d_2472,51,80,16,False,0.3,30,3.0398967220175783e-18,159.6264649529586
d_2473,51,80,16,False,0.4,30,2.5692638962153563e-18,160.35696610372636
d_2474,51,80,16,False,0.5,30,4.5878495878020284e-18,157.8389614962989
d_2475,51,80,16,False,0.6,30,3.1308209743816054e-18,159.49847088160752
d_2476,51,80,16,False,0.7,30,3.4411756567468655e-18,159.08798480965072
d_2477,51,80,16,False,0.8,30,2.758312656289996e-18,160.0486183206439
d_2478,51,80,16,False,0.9,30,6.966421817360298e-18,156.02495557537813
d_2479,51,80,16,False,1,30,5.023671072246008e-15,127.44484109812083
d_2480,52,80,16,False,0.1,30,5.091163695274078e-18,158.8007127792653
d_2481,52,80,16,False,0.2,30,1.7462231830816834e-18,163.44788589544612
d_2482,52,80,16,False,0.3,30,2.070220270990587e-18,162.70871782333427
d_2483,52,80,16,False,0.4,30,3.4618196118971407e-18,160.47583904773947
d_2484,52,80,16,False,0.5,30,3.942361154420535e-18,159.91131931840962
d_2485,52,80,16,False,0.6,30,3.719823975246825e-18,160.16365949671095
d_2486,52,80,16,False,0.7,30,7.874833051341598e-19,166.90646983667475
d_2487,52,80,16,False,0.8,30,3.776116484343881e-18,160.09842956425203
d_2488,52,80,16,False,0.9,30,1.0615669470495758e-16,145.60940956896732
d_2489,52,80,16,False,1,30,7.708763964562903e-14,116.99903760747284
d_2490,53,80,16,False,0.1,30,7.087103755995895e-20,173.34085502178817
d_2491,53,80,16,False,0.2,30,1.6629925274844179e-18,159.63663994331128
d_2492,53,80,16,False,0.3,30,1.843224502164957e-18,159.1897605748334
d_2493,53,80,16,False,0.4,30,1.6784247534902039e-18,159.59652416394934
d_2494,53,80,16,False,0.5,30,1.6410528302500854e-18,159.6943173098668
d_2495,53,80,16,False,0.6,30,1.7150584238973885e-18,159.5027537514482
d_2496,53,80,16,False,0.7,30,9.441508744996995e-19,162.0951289277645
d_2497,53,80,16,False,0.8,30,6.4993095258140005e-19,163.7168707328102
d_2498,53,80,16,False,0.9,30,4.733860055675363e-18,155.09338877983208
d_2499,53,80,16,False,1,30,2.355986990426981e-15,128.12381379641212
d_2500,54,80,16,False,0.1,30,1.8111825746859564e-18,158.7690820357738
d_2501,54,80,16,False,0.2,30,2.0227429930166857e-18,158.2892972556181
d_2502,54,80,16,False,0.3,30,2.1417217620963166e-18,158.04107380689246
d_2503,54,80,16,False,0.4,30,2.245677122006594e-18,157.83523115733408
d_2504,54,80,16,False,0.5,30,2.741580506380104e-18,156.96869429399698
d_2505,54,80,16,False,0.6,30,2.002593555697519e-18,158.33277617073415
d_2506,54,80,16,False,0.7,30,1.3604277947108364e-18,160.0119493290224
d_2507,54,80,16,False,0.8,30,2.010234094066184e-18,158.31623794642837
d_2508,54,80,16,False,0.9,30,6.646315270131857e-18,153.12289492494693
d_2509,54,80,16,False,1,30,3.1633249529550767e-15,126.34726690366963
d_2510,55,80,16,False,0.1,30,8.043827438724163e-19,166.15358130733952
d_2511,55,80,16,False,0.2,30,4.2706831981433556e-18,158.9032352040827
d_2512,55,80,16,False,0.3,30,2.1578351029157767e-18,161.86802622435837
d_2513,55,80,16,False,0.4,30,4.254961412002859e-18,158.91925249598128
d_2514,55,80,16,False,0.5,30,4.118708516461598e-18,159.0605981930695
d_2515,55,80,16,False,0.6,30,4.3159015311345615e-18,158.85749347798986
d_2516,55,80,16,False,0.7,30,9.726123494521655e-19,165.3288109665115
d_2517,55,80,16,False,0.8,30,2.4297935447293756e-18,161.35251501494477
d_2518,55,80,16,False,0.9,30,1.2090306827796406e-17,154.38383551428632
d_2519,55,80,16,False,1,30,8.578406118419599e-15,125.87414173587008
d_2520,56,80,16,False,0.1,30,1.644997070446731e-18,159.31935082792134
d_2521,56,80,16,False,0.2,30,9.720082804152282e-19,161.60430247408254
d_2522,56,80,16,False,0.3,30,1.3609282041927627e-18,160.14264998102416
d_2523,56,80,16,False,0.4,30,1.082692249695071e-18,161.13595184421214
d_2524,56,80,16,False,0.5,30,1.252957006482535e-18,160.50164044685275
d_2525,56,80,16,False,0.6,30,7.054922886689162e-19,162.9960794297831
d_2526,56,80,16,False,0.7,30,9.555666014576418e-19,161.67839253177937
d_2527,56,80,16,False,0.8,30,1.481399027691332e-18,159.77428160407084
d_2528,56,80,16,False,0.9,30,5.942314343857134e-17,143.74144580473197
d_2529,56,80,16,False,1,30,1.8030511096620764e-13,108.92091538013673
d_2530,57,80,16,False,0.1,30,8.47724632862909e-20,177.08003669134155
d_2531,57,80,16,False,0.2,30,4.2365580638534803e-19,170.09245309102107
d_2532,57,80,16,False,0.3,30,3.13124900357101e-20,181.40540867141837
d_2533,57,80,16,False,0.4,30,4.993939424121427e-18,159.37815201979538
d_2534,57,80,16,False,0.5,30,3.7800450144505084e-18,160.58761501261932
d_2535,57,80,16,False,0.6,30,4.718592275830658e-18,159.6244602060826
d_2536,57,80,16,False,0.7,30,1.0516896481620801e-19,176.1437087295643
d_2537,57,80,16,False,0.8,30,3.7114488871194526e-20,180.66714988102893
d_2538,57,80,16,False,0.9,30,8.982027795722912e-17,146.82884071247983
d_2539,57,80,16,False,1,30,1.615776649924387e-13,114.27876846653028
d_2540,58,80,16,False,0.1,30,1.4149664805390004e-18,159.03309330445626
d_2541,58,80,16,False,0.2,30,3.4035761433520995e-20,175.22120009904737
d_2542,58,80,16,False,0.3,30,9.417360785941505e-19,160.8012627056921
d_2543,58,80,16,False,0.4,30,1.351394933015559e-18,159.2327319645571
d_2544,58,80,16,False,0.5,30,1.4964590016763164e-18,158.7899065914541
d_2545,58,80,16,False,0.6,30,1.4581381132752854e-18,158.90256817150146
d_2546,58,80,16,False,0.7,30,1.205345392730123e-18,159.72943967627813
d_2547,58,80,16,False,0.8,30,7.282646668312371e-19,161.91766239137058
d_2548,58,80,16,False,0.9,30,2.147370620648938e-18,157.22148471205688
d_2549,58,80,16,False,1,30,1.5726380928747371e-15,128.57426641655968
d_2550,59,80,16,False,0.1,30,1.2224799708342288e-18,160.43501440425814
d_2551,59,80,16,False,0.2,30,1.3203927900317928e-18,160.10040048904827
d_2552,59,80,16,False,0.3,30,7.959062866209326e-19,162.29881257110623
d_2553,59,80,16,False,0.4,30,1.4428348593437714e-18,159.71526564121052
d_2554,59,80,16,False,0.5,30,2.5519305810586215e-20,177.23874336681854
d_2555,59,80,16,False,0.6,30,1.3599750414207996e-18,159.97212253651102
d_2556,59,80,16,False,0.7,30,8.238342373252625e-19,162.14903354253363
d_2557,59,80,16,False,0.8,30,1.7369362739663443e-18,158.90959307478198
d_2558,59,80,16,False,0.9,30,4.40963786529783e-18,154.8634026806207
d_2559,59,80,16,False,1,30,1.5052081126093785e-15,129.53146621808833
d_2560,6,80,16,False,0.1,30,1.8782684879185515e-18,160.1940209176038
d_2561,6,80,16,False,0.2,30,3.29259051185564e-18,157.7562204097698
d_2562,6,80,16,False,0.3,30,2.003416477905622e-18,159.91388521535617
d_2563,6,80,16,False,0.4,30,3.4136777348574038e-18,157.59937243731716
d_2564,6,80,16,False,0.5,30,1.7994579977805965e-18,160.38018048689634
d_2565,6,80,16,False,0.6,30,3.594264496371674e-18,157.3754972819454
d_2566,6,80,16,False,0.7,30,2.9231805885408596e-18,158.27304112166195
d_2567,6,80,16,False,0.8,30,1.3513565530445126e-18,161.62389809762914
d_2568,6,80,16,False,0.9,30,1.5625801163149735e-17,150.99317466035774
d_2569,6,80,16,False,1,30,1.4802999966970716e-14,121.22809982680012
d_2570,60,80,16,False,0.1,30,4.189196656371682e-18,160.42827792179833
d_2571,60,80,16,False,0.2,30,2.912882073172746e-18,162.00635638348658
d_2572,60,80,16,False,0.3,30,5.694314649792578e-18,159.09517080574346
d_2573,60,80,16,False,0.4,30,6.817820236550831e-18,158.31312995031158
d_2574,60,80,16,False,0.5,30,8.521951045020491e-18,157.3441950618977
d_2575,60,80,16,False,0.6,30,9.35605767316049e-18,156.93865653111962
d_2576,60,80,16,False,0.7,30,9.577656959451783e-18,156.836992632525
d_2577,60,80,16,False,0.8,30,7.821082045996283e-18,157.71691699910807
d_2578,60,80,16,False,0.9,30,1.2900077292812274e-17,155.543662251971
d_2579,60,80,16,False,1,30,6.9726026050220866e-15,128.215635832727
d_2580,61,80,16,False,0.1,30,7.901636407723075e-18,160.57094127234592
d_2581,61,80,16,False,0.2,30,1.0436060718781353e-17,159.3627457356994
d_2582,61,80,16,False,0.3,30,1.2875041470521043e-17,158.45062530730007
d_2583,61,80,16,False,0.4,30,9.754064227724082e-18,159.6562555739631
d_2584,61,80,16,False,0.5,30,1.3579221112905583e-17,158.21936307844715
d_2585,61,80,16,False,0.6,30,1.2058190707558714e-17,158.73529018835947
d_2586,61,80,16,False,0.7,30,7.80855999348841e-18,160.62240217173473
d_2587,61,80,16,False,0.8,30,1.1391956135449104e-17,158.98212867313862
d_2588,61,80,16,False,0.9,30,1.4741305608292033e-17,157.86275218207268
d_2589,61,80,16,False,1,30,6.193050034440138e-15,131.62906542287647
d_2590,62,80,16,False,0.1,30,3.3519633337798213e-18,159.06264999278224
d_2591,62,80,16,False,0.2,30,2.7645942225562987e-18,159.89932862937633
d_2592,62,80,16,False,0.3,30,1.9477793901705664e-18,161.4202449298984
d_2593,62,80,16,False,0.4,30,2.280994898650491e-18,160.73439943915895
d_2594,62,80,16,False,0.5,30,1.2388222887477362e-18,163.38555247678045
d_2595,62,80,16,False,0.6,30,7.855868581849653e-19,165.36370048969118
d_2596,62,80,16,False,0.7,30,2.457488870064894e-18,160.41072698175554
d_2597,62,80,16,False,0.8,30,2.8755586580468057e-18,159.72842022620048
d_2598,62,80,16,False,0.9,30,2.03823902052364e-17,151.22309149460585
d_2599,62,80,16,False,1,30,8.514292937928117e-15,125.0141568722533
d_2600,63,80,16,False,0.1,30,2.988278118412627e-18,159.0715661538835
d_2601,63,80,16,False,0.2,30,2.037643282093379e-18,160.73449473193364
d_2602,63,80,16,False,0.3,30,2.8453003256233896e-18,159.2844951582826
d_2603,63,80,16,False,0.4,30,2.853242763614225e-18,159.2723890488256
d_2604,63,80,16,False,0.5,30,2.7365415602033766e-18,159.45375581885654
d_2605,63,80,16,False,0.6,30,2.645459542080701e-18,159.60076503503325
d_2606,63,80,16,False,0.7,30,2.6206781723039105e-18,159.64163936263526
d_2607,63,80,16,False,0.8,30,1.31335696110796e-18,162.64194847649946
d_2608,63,80,16,False,0.9,30,1.3244330527279905e-17,152.60547612237806
d_2609,63,80,16,False,1,30,3.89437936694158e-08,57.91824013337161
d_2610,64,80,16,False,0.1,30,4.110914830136087e-18,158.7414805323031
d_2611,64,80,16,False,0.2,30,3.553098353383397e-18,159.37479303153756
d_2612,64,80,16,False,0.3,30,2.8445862210497397e-18,160.34067430204783
d_2613,64,80,16,False,0.4,30,1.70060151861191e-18,162.5748396974392
d_2614,64,80,16,False,0.5,30,3.4480137645613557e-18,159.50517541227387
d_2615,64,80,16,False,0.6,30,5.614292917202985e-18,157.38791464915573
d_2616,64,80,16,False,0.7,30,3.082710533072131e-18,159.99153784372038
d_2617,64,80,16,False,0.8,30,1.126076692034276e-18,164.36518563268442
d_2618,64,80,16,False,0.9,30,7.602776206921159e-18,156.07114324308333
d_2619,64,80,16,False,1,30,4.196125073148117e-15,128.65238096218246
d_2620,65,80,16,False,0.1,30,5.535290712708863e-19,163.80510518294844
d_2621,65,80,16,False,0.2,30,2.1239668119499588e-18,157.9650322588933
d_2622,65,80,16,False,0.3,30,2.015870161496449e-18,158.19188396564456
d_2623,65,80,16,False,0.4,30,1.9708531011055973e-18,158.28996697419856
d_2624,65,80,16,False,0.5,30,2.154504308909004e-18,157.90303584605147
d_2625,65,80,16,False,0.6,30,2.1145287868882923e-18,157.98437350261037
d_2626,65,80,16,False,0.7,30,1.752155129999665e-18,158.80078395932597
d_2627,65,80,16,False,0.8,30,1.0749682413371382e-18,160.92255316650517
d_2628,65,80,16,False,0.9,30,7.643790808250987e-18,152.40342158098204
d_2629,65,80,16,False,1,30,6.220812525815115e-15,123.29803826933565
d_2630,66,80,16,False,0.1,30,9.387156838404895e-19,161.82612797140268
d_2631,66,80,16,False,0.2,30,8.654768866476659e-19,162.17891396057567
d_2632,66,80,16,False,0.3,30,9.906148661542065e-19,161.59242029053357
d_2633,66,80,16,False,0.4,30,1.3182557874945767e-18,160.3514718435051
d_2634,66,80,16,False,0.5,30,1.2655203768631928e-18,160.5287772902477
d_2635,66,80,16,False,0.6,30,1.594750443971438e-18,159.52454137334794
d_2636,66,80,16,False,0.7,30,9.960059910957164e-19,161.56884918426
d_2637,66,80,16,False,0.8,30,4.741177850436819e-19,164.7926062340979
d_2638,66,80,16,False,0.9,30,3.033394319206802e-17,146.73217995434544
d_2639,66,80,16,False,1,30,1.528185540966313e-14,119.70970665508581
d_2640,67,80,16,False,0.1,30,4.3442776690149493e-20,174.35750327751646
d_2641,67,80,16,False,0.2,30,2.4345692201407362e-24,216.87245777056637
d_2642,67,80,16,False,0.3,30,7.112373677923688e-19,162.21653337827655
d_2643,67,80,16,False,0.4,30,1.4119027833336376e-18,159.23863109534577
d_2644,67,80,16,False,0.5,30,1.0131756164793788e-18,160.67983174099112
d_2645,67,80,16,False,0.6,30,2.1123725969826637e-18,157.48897380424557
d_2646,67,80,16,False,0.7,30,8.303533669239472e-19,161.54404952601024
d_2647,67,80,16,False,0.8,30,4.350452077113897e-19,164.3513351490172
d_2648,67,80,16,False,0.9,30,1.4133198287070624e-17,149.23427444416762
d_2649,67,80,16,False,1,30,5.2739629204180376e-15,123.51530694408048
d_2650,68,80,16,False,0.1,30,8.236327997807568e-19,161.78317624162008
d_2651,68,80,16,False,0.2,30,1.5212907479529366e-18,159.1183903380375
d_2652,68,80,16,False,0.3,30,1.127836645753601e-18,160.41805056812817
d_2653,68,80,16,False,0.4,30,1.4695520452642904e-18,159.268662861987
d_2654,68,80,16,False,0.5,30,1.2759485060308388e-18,159.88218110841697
d_2655,68,80,16,False,0.6,30,7.61327686952478e-19,162.12479636119014
d_2656,68,80,16,False,0.7,30,1.506022830704814e-18,159.16219705336235
d_2657,68,80,16,False,0.8,30,7.734495583688969e-19,162.05619264043165
d_2658,68,80,16,False,0.9,30,1.0256134829594568e-17,150.830675325205
d_2659,68,80,16,False,1,30,5.963784488690069e-15,123.18529178743128
d_2660,69,80,16,False,0.1,30,1.031438399657539e-18,161.22207305515602
d_2661,69,80,16,False,0.2,30,1.8210958439079932e-18,158.75317799145444
d_2662,69,80,16,False,0.3,30,1.254592265884785e-18,160.37147996382262
d_2663,69,80,16,False,0.4,30,1.850512954463943e-18,158.68358472784524
d_2664,69,80,16,False,0.5,30,1.5683815098608839e-18,159.4019888889355
d_2665,69,80,16,False,0.6,30,1.1577020171203796e-18,160.7205381248017
d_2666,69,80,16,False,0.7,30,1.7103394175178291e-18,159.025682975744
d_2667,69,80,16,False,0.8,30,1.74916852543872e-18,158.92818949699435
d_2668,69,80,16,False,0.9,30,1.1562891700002348e-17,150.7258414477298
d_2669,69,80,16,False,1,30,6.342521701542946e-15,123.33388636459466
d_2670,7,80,16,False,0.1,30,2.345448519360059e-18,158.2399275918504
d_2671,7,80,16,False,0.2,30,2.422573136268537e-18,158.09941768264676
d_2672,7,80,16,False,0.3,30,2.5140780468593373e-18,157.93839909268817
d_2673,7,80,16,False,0.4,30,7.525727796142347e-19,163.17670158939407
d_2674,7,80,16,False,0.5,30,6.690367045526975e-19,163.68768720544355
d_2675,7,80,16,False,0.6,30,1.931401310975714e-18,159.08346143763958
d_2676,7,80,16,False,0.7,30,1.9873069363952945e-18,158.95953716826128
d_2677,7,80,16,False,0.8,30,1.7584859696233503e-18,159.49079757089478
d_2678,7,80,16,False,0.9,30,1.422585962734932e-17,150.41140144561516
d_2679,7,80,16,False,1,30,1.2941455004946014e-14,120.82235530341646
d_2680,70,80,16,False,0.1,30,3.665574659134591e-18,161.40626278590884
d_2681,70,80,16,False,0.2,30,2.0262959457886764e-18,163.98065472377164
d_2682,70,80,16,False,0.3,30,5.196887959605396e-18,159.8902499491159
d_2683,70,80,16,False,0.4,30,3.434545717766252e-19,171.68899046864993
d_2684,70,80,16,False,0.5,30,1.345318232969267e-17,155.75943319974712
d_2685,70,80,16,False,0.6,30,6.300165800760861e-18,159.05416370253312
d_2686,70,80,16,False,0.7,30,7.875052376763205e-18,158.08514898122428
d_2687,70,80,16,False,0.8,30,5.562429346345675e-18,159.59503842607387
d_2688,70,80,16,False,0.9,30,1.182318561840866e-17,156.32033844243063
d_2689,70,80,16,False,1,30,7.499943767036251e-15,128.29710366858907
d_2690,71,80,16,False,0.1,30,6.8396965795713434e-18,158.19546745311433
d_2691,71,80,16,False,0.2,30,3.3435017017279945e-18,161.30382034012894
d_2692,71,80,16,False,0.3,30,5.666932083802486e-18,159.01235573414962
d_2693,71,80,16,False,0.4,30,4.7853684834342144e-18,159.74668197353452
d_2694,71,80,16,False,0.5,30,6.571569141257696e-19,168.3691449958655
d_2695,71,80,16,False,0.6,30,9.152180631379275e-18,156.9305899512264
d_2696,71,80,16,False,0.7,30,7.065050015869445e-18,158.05468336199255
d_2697,71,80,16,False,0.8,30,1.2934589090376266e-18,165.42830943963412
d_2698,71,80,16,False,0.9,30,7.560612343148152e-18,157.76026609827414
d_2699,71,80,16,False,1,30,6.108942808196702e-15,128.68617500548703
d_2700,72,80,16,False,0.1,30,2.254261933418198e-18,162.5615913821305
d_2701,72,80,16,False,0.2,30,1.5286776767950993e-20,184.24847593292577
d_2702,72,80,16,False,0.3,30,9.405645529548524e-18,156.35774908564056
d_2703,72,80,16,False,0.4,30,7.067932643055237e-19,167.59871115219812
d_2704,72,80,16,False,0.5,30,5.133649533343506e-18,158.9873729916539
d_2705,72,80,16,False,0.6,30,3.3992767788403397e-18,160.777769885594
d_2706,72,80,16,False,0.7,30,6.614044990909654e-18,157.88696373456403
d_2707,72,80,16,False,0.8,30,9.599229131206717e-21,186.2692715861559
d_2708,72,80,16,False,0.9,30,4.034935125585524e-18,160.03326960137196
d_2709,72,80,16,False,1,30,2.598825282797378e-15,131.94386392144764
d_2710,73,80,16,False,0.1,30,2.0367438857633065e-18,157.9640408023567
d_2711,73,80,16,False,0.2,30,2.3134526063828945e-18,157.41079892755556
d_2712,73,80,16,False,0.3,30,2.59898737738647e-18,156.9053633074656
d_2713,73,80,16,False,0.4,30,2.1907397916873758e-18,157.64749703663372
d_2714,73,80,16,False,0.5,30,1.3350113680840224e-18,159.7985553607481
d_2715,73,80,16,False,0.6,30,2.2298077457115213e-18,157.5707307699783
d_2716,73,80,16,False,0.7,30,1.7886784228688493e-18,158.52808228020174
d_2717,73,80,16,False,0.8,30,1.758110428419708e-18,158.6029435041972
d_2718,73,80,16,False,0.9,30,9.95976815625839e-18,151.0709126786808
d_2719,73,80,16,False,1,30,5.897321856860874e-15,123.34685597603598
d_2720,74,80,16,False,0.1,30,1.1408426285079583e-19,172.6840743537787
d_2721,74,80,16,False,0.2,30,2.259268199479192e-18,159.71665387281615
d_2722,74,80,16,False,0.3,30,1.748667502437231e-18,160.8292593716119
d_2723,74,80,16,False,0.4,30,1.671813208167552e-18,161.02445424698712
d_2724,74,80,16,False,0.5,30,2.486956025635243e-18,159.29965069761022
d_2725,74,80,16,False,0.6,30,2.189522292538055e-18,159.8528380482893
d_2726,74,80,16,False,0.7,30,2.2548380858441573e-18,159.7251781301704
d_2727,74,80,16,False,0.8,30,6.632948099408833e-19,165.0392657595258
d_2728,74,80,16,False,0.9,30,8.591149590710866e-18,153.91581892583937
d_2729,74,80,16,False,1,30,7.577906159396795e-15,124.46083926029596
d_2730,75,80,16,False,0.1,30,3.5732331050745065e-18,161.49036678432537
d_2731,75,80,16,False,0.2,30,6.525267917032795e-18,158.87499681871859
d_2732,75,80,16,False,0.3,30,1.2367105624720455e-17,156.09829959016582
d_2733,75,80,16,False,0.4,30,1.1014106918675633e-17,156.60148741404961
d_2734,75,80,16,False,0.5,30,3.873996124801937e-18,161.13938846683024
d_2735,75,80,16,False,0.6,30,6.392722266025039e-18,158.9641219338583
d_2736,75,80,16,False,0.7,30,5.2818222500646606e-18,159.79314245599454
d_2737,75,80,16,False,0.8,30,8.07355145759295e-18,157.950334094981
d_2738,75,80,16,False,0.9,30,1.89203890476591e-17,154.2516796393002
d_2739,75,80,16,False,1,30,9.212713632982912e-15,127.37710407687362
d_2740,76,80,16,False,0.1,30,1.9851271242164587e-19,170.88153371518572
d_2741,76,80,16,False,0.2,30,2.2356956440237632e-18,160.36529014137128
d_2742,76,80,16,False,0.3,30,2.9641829785505386e-18,159.14036686355885
d_2743,76,80,16,False,0.4,30,2.184862657483618e-18,160.46517552290143
d_2744,76,80,16,False,0.5,30,3.410385535261866e-18,158.53138218201047
d_2745,76,80,16,False,0.6,30,1.6359744076128676e-18,161.72165189451945
d_2746,76,80,16,False,0.7,30,2.9438865115926413e-18,159.17020630747447
d_2747,76,80,16,False,0.8,30,2.0587745620648226e-18,160.72332901697706
d_2748,76,80,16,False,0.9,30,5.546169927044914e-18,156.4194852061702
d_2749,76,80,16,False,1,30,2.1632027550638165e-15,130.50844404532813
d_2750,77,80,16,False,0.1,30,3.0743186809441945e-18,156.53202351591239
d_2751,77,80,16,False,0.2,30,3.3037515593758916e-18,156.21943855512913
d_2752,77,80,16,False,0.3,30,1.942963012941052e-18,158.52486704368783
d_2753,77,80,16,False,0.4,30,2.961086377341066e-18,156.69500160468715
d_2754,77,80,16,False,0.5,30,2.521618748060435e-18,157.39271811034433
d_2755,77,80,16,False,0.6,30,1.870865334169644e-18,158.68908710464564
d_2756,77,80,16,False,0.7,30,2.7526621325186747e-18,157.0119833052502
d_2757,77,80,16,False,0.8,30,2.8506674416281393e-18,156.86004682061616
d_2758,77,80,16,False,0.9,30,6.594992456141089e-18,153.21736934060266
d_2759,77,80,16,False,1,30,3.4187902715910315e-15,126.07078761629435
d_2760,78,80,16,False,0.1,30,3.5473687275753665e-18,158.25293567687456
d_2761,78,80,16,False,0.2,30,3.5037419175689615e-18,158.30667791934945
d_2762,78,80,16,False,0.3,30,8.451133266152398e-20,174.48284952334873
d_2763,78,80,16,False,0.4,30,3.101694047981051e-19,168.83600945559226
d_2764,78,80,16,False,0.5,30,4.328060185480412e-18,157.38906609381638
d_2765,78,80,16,False,0.6,30,2.1960166090290167e-18,160.33564282456126
d_2766,78,80,16,False,0.7,30,4.1026893850401764e-18,157.62131267988175
d_2767,78,80,16,False,0.8,30,3.04514522641216e-18,158.9159189513067
d_2768,78,80,16,False,0.9,30,7.404838953801817e-18,155.05684285841355
d_2769,78,80,16,False,1,30,5.6998386304977075e-15,126.19337279586674
d_2770,79,80,16,False,0.1,30,2.259116129754665e-18,160.61533152694187
d_2771,79,80,16,False,0.2,30,2.4585653107141698e-18,160.24789959957343
d_2772,79,80,16,False,0.3,30,4.105960915619789e-18,158.02056897165164
d_2773,79,80,16,False,0.4,30,5.341034920395398e-18,156.87846292346958
d_2774,79,80,16,False,0.5,30,4.665100417833666e-18,157.46610713471034
d_2775,79,80,16,False,0.6,30,3.032904731618804e-18,159.33612940795163
d_2776,79,80,16,False,0.7,30,5.2674799957984186e-18,156.9386881324704
d_2777,79,80,16,False,0.8,30,5.190925346355353e-18,157.0022692522765
d_2778,79,80,16,False,0.9,30,1.8941525286956067e-17,151.38056760429572
d_2779,79,80,16,False,1,30,8.892168577241018e-14,114.66464107454344
d_2780,8,80,16,False,0.1,30,2.432938918812674e-18,160.18203399800026
d_2781,8,80,16,False,0.2,30,1.3028250541243677e-18,162.89448503008433
d_2782,8,80,16,False,0.3,30,2.5235369280952924e-18,160.0232493964012
d_2783,8,80,16,False,0.4,30,2.4301916553564963e-18,160.18694077597223
d_2784,8,80,16,False,0.5,30,1.9128697289506062e-18,161.22649208086546
d_2785,8,80,16,False,0.6,30,1.15409081175501e-18,163.4209462400048
d_2786,8,80,16,False,0.7,30,2.8353385157105273e-18,159.51729690080936
d_2787,8,80,16,False,0.8,30,2.1619460608417377e-18,160.6948975299238
