rec_id,actual_img,zeros_pct_in_synthetic_image,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
1404,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,120,0.5,0.9999999443139643,7.84915434892011e-10,91.05177130691803,86.28204978229591
1405,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,120,0.6,0.9999999418722643,8.112977306976424e-10,90.90819738797039,86.13847586334828
1406,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,120,0.7,0.999999934855794,9.121808004786599e-10,90.39919073000502,85.62946920538289
1407,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,120,0.8,0.9999998936916772,1.4913995035578675e-09,88.26406005808941,83.4943385334673
1408,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,120,0.9,0.9999997709467812,3.226428590548785e-09,84.91277942543162,80.14305790080951
1409,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,120,1.0,0.9999993837426868,8.810406061785951e-09,80.55004074978532,75.7803192251632
1410,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.1,0.9999999999987597,1.7592798633010795e-14,137.54665068206327,132.77692915744115
1411,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.2,0.9999999999974853,3.5666402488834944e-14,134.4774069380266,129.7076854134045
1412,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.3,0.9999999999944305,7.87984780270005e-14,131.0348217071931,126.26510018257099
1413,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.4,0.999999999986358,1.928310149067978e-13,127.148231129664,122.37850960504188
1414,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.5,0.9999999999634445,5.162749218142014e-13,122.87118970405476,118.10146817943264
1415,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.6,0.9999999998895531,1.559385215666416e-12,118.07046587586763,113.30074435124551
1416,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.7,0.999999999570179,6.078421954915955e-12,112.16209155139441,107.3923700267723
1417,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.8,0.9999999854329276,2.0573599164649536e-10,96.86689725776645,92.09717573314434
1418,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,0.9,0.9999999237673378,1.0761247731903334e-09,89.68137370708246,84.91165218246033
1419,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,130,1.0,0.9999997819621078,3.0959625153609455e-09,85.09204306216034,80.32232153753823
1420,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.1,0.9999999999992338,1.0713708328239953e-14,139.70060181106726,134.93088028644513
1421,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.2,0.9999999999984355,2.211276691985555e-14,136.55356911747762,131.7838475928555
1422,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.3,0.9999999999964339,5.058877583831966e-14,132.95945829646487,128.18973677184275
1423,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.4,0.9999999999913023,1.237732407558633e-13,129.07373237773297,124.30401085311084
1424,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.5,0.9999999999766777,3.325358076961261e-13,124.78161582699128,120.01189430236917
1425,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.6,0.9999999999305591,9.929271028363725e-13,120.03082634684901,115.2611048222269
1426,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.7,0.9999999955496278,6.67900043197451e-11,101.75288528446609,96.98316375984398
1427,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.8,0.9999999857869856,2.1165395876900524e-10,96.74373604083638,91.97401451621425
1428,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,0.9,0.999999968772666,4.5791665163045516e-10,93.39213563548667,88.62241411086455
1429,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,140,1.0,0.9999998741760039,1.8077886895033556e-09,87.42852335113952,82.6588018265174
1430,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.1,0.9999999999994869,7.270983363960525e-15,141.3840684902254,136.61434696560326
1431,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.2,0.9999999999989698,1.4609085026286074e-14,138.35376983277098,133.58404830814885
1432,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.3,0.9999999999977377,3.225064850731001e-14,134.91461547995704,130.14489395533494
1433,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.4,0.9999999999946575,7.639987947061817e-14,131.1690732657204,126.3993517410983
1434,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.5,0.9999999999860861,1.9970714162964865e-13,126.99606404258539,122.22634251796327
1435,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.6,0.9999999999598583,5.784568425489646e-13,122.37729037303433,117.60756884841221
1436,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.7,0.9999999998635447,1.9778194038599065e-12,117.0381336667606,112.26841214213849
1437,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.8,0.9999999992757098,1.0684420100053682e-11,109.71249044317054,104.94276891854841
1438,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,0.9,0.9999999909001707,1.3770093948945492e-10,98.61063096680664,93.84090944218451
1439,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.9,irls_drs,True,150,1.0,0.9999999529542781,6.860610214110575e-10,91.63637254433928,86.86665101971715
1440,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.1,0.9996617998966363,5.451946225968863e-06,52.63448436381048,45.69658644516422
1441,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.2,0.999677935485173,5.133523743800653e-06,52.89584424919251,45.95794633054624
1442,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.3,0.9996861912697408,5.038935331026622e-06,52.97661215281562,46.03871423416936
1443,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.4,0.9996837735990617,5.12391673184162e-06,52.903979365377225,45.96608144673097
1444,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.5,0.9996952357376973,4.944996192412066e-06,53.0583403846823,46.12044246603605
1445,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.6,0.9997211315903037,4.462701818591011e-06,53.50402130158517,46.566123382938905
1446,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.7,0.9997394945741553,4.060332289565986e-06,53.91438423166733,46.97648631302108
1447,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.8,0.9997396197956687,4.056211182862802e-06,53.91879441947797,46.980896500831705
1448,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,0.9,0.9997360087517532,4.125864594975337e-06,53.84485029057967,46.906952371933414
1449,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,120,1.0,0.9997084561883465,4.563154644990503e-06,53.40734812768438,46.469450209038115
1450,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.1,0.9998057103743887,3.0332224703544304e-06,55.18095735385334,48.24305943520709
1451,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.2,0.9998124640653887,2.9148870482581628e-06,55.3537826947053,48.41588477605904
1452,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.3,0.9998054415816185,3.0603408387456764e-06,55.14230202229788,48.20440410365162
1453,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.4,0.9998045876239123,3.0734913641914323e-06,55.12368002809686,48.18578210945059
1454,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.5,0.9997746702973461,3.466769898940107e-06,54.60074982957654,47.662851910930286
1455,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.6,0.9997860989097694,3.3342092409823637e-06,54.77007149153308,47.832173572886816
1456,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.7,0.9997872905733592,3.321303267106871e-06,54.78691467305016,47.84901675440391
1457,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.8,0.999775126116274,3.42056378611882e-06,54.65902306510844,47.721125146462185
1458,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,0.9,0.9997725833941953,3.451733508689962e-06,54.61962741396284,47.68172949531659
1459,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,130,1.0,0.9997561528599224,3.6883501993215235e-06,54.33167850521766,47.393780586571395
1460,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.1,0.9998252485943292,2.469380460681123e-06,56.07411992593387,49.136222007287614
1461,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.2,0.9998191171167569,2.6269283285711912e-06,55.805517760645785,48.867619841999534
1462,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.3,0.9998207469570617,2.5961235659654027e-06,55.85674640554334,48.918848486897076
1463,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.4,0.9998296298073213,2.5089064178703176e-06,56.00515537553661,49.06725745689036
1464,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.5,0.9998304871428751,2.515255340723448e-06,55.99417920175349,49.05628128310723
1465,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.6,0.9998335036651305,2.4886642926326058e-06,56.04033683419647,49.1024389155502
1466,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.7,0.9998278769151738,2.573802079109393e-06,55.894248526357856,48.9563506077116
1467,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.8,0.999827188340758,2.5690832742188274e-06,55.90221818292011,48.96432026427385
1468,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,0.9,0.9998213592180943,2.622671341478685e-06,55.812561293582604,48.87466337493635
1469,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,140,1.0,0.9997952607259402,2.9536156988111323e-06,55.2964601232234,48.35856220457714
1470,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.1,0.9998657719817173,2.012020703667734e-06,56.96367554708361,50.02577762843735
1471,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.2,0.9998641499478765,1.984583408817499e-06,57.02330643681507,50.08540851816882
1472,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.3,0.9998493772953314,2.1883440468994624e-06,56.59884398095568,49.66094606230942
1473,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.4,0.9998653362328471,1.9471582576814967e-06,57.105987492274565,50.1680895736283
1474,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.5,0.9998668296114562,1.910375406063123e-06,57.188812815682226,50.25091489703597
1475,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.6,0.9998592942463115,1.983803733792457e-06,57.02501296671371,50.087115048067446
1476,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.7,0.9998512020531303,2.073968954209586e-06,56.8319774896741,49.89407957102785
1477,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.8,0.9998507670472171,2.1306856615548627e-06,56.714806166967264,49.776908248321014
1478,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,0.9,0.9998259744051632,2.435346077136382e-06,56.13439314239524,49.196495223748975
1479,1-s20-S0929664620300449-gr3_lrg-c,0.6,irls_drs,True,150,1.0,0.9998179501607356,2.5738405088751458e-06,55.89418368178124,48.956285763134986
1480,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.1,0.9994495928270826,3.2510849729933886e-06,54.87971679282751,49.20070746315683
1481,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.2,0.9994281042651606,3.3545430567455696e-06,54.743666294291906,49.064656964621214
1482,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.3,0.9994525664115463,3.212762294442507e-06,54.9312140579952,49.252204728324514
1483,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.4,0.9995427461553166,2.68452740382888e-06,55.71132158372034,50.03231225404966
1484,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.5,0.9995621227700927,2.525504894462917e-06,55.97651785482189,50.29750852515121
1485,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.6,0.9995857854815439,2.3713284851073766e-06,56.25008281792279,50.57107348825211
1486,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.7,0.999589557256063,2.3516274532252193e-06,56.286314784393134,50.60730545472246
1487,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.8,0.9995819241705208,2.3796705218147567e-06,56.234831691885006,50.55582236221433
1488,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,0.9,0.9996041016471894,2.2190474433726264e-06,56.53833412425644,50.859324794585746
1489,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,120,1.0,0.9995835946111183,2.3279568401874083e-06,56.3302507567258,50.65124142705511
1490,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.1,0.9997437130036818,1.4943050205111169e-06,58.255607444188556,52.57659811451788
1491,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.2,0.9997420654351219,1.500099841849209e-06,58.23879834730208,52.5597890176314
1492,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.3,0.9997421216900795,1.4997762790866473e-06,58.239735196139904,52.56072586646922
1493,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.4,0.9997391792870266,1.5146356874173253e-06,58.196918146672054,52.51790881700137
1494,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.5,0.999734332002987,1.5434074579638953e-06,58.11519405508419,52.4361847254135
1495,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.6,0.9997392974471112,1.5273852166526032e-06,58.16051417188487,52.481504842214186
1496,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.7,0.9997398532015038,1.5210849119080421e-06,58.17846541539506,52.49945608572438
1497,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.8,0.9997434545733566,1.4916917844561038e-06,58.26320902156776,52.58419969189708
1498,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,0.9,0.999743582664914,1.486341866809506e-06,58.27881288965049,52.59980355997981
1499,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,130,1.0,0.9997236021885294,1.5906295073750766e-06,57.984309653188795,52.30530032351812
1500,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.1,0.9996956541438802,1.7062712237808693e-06,57.67951933526618,52.00051000559549
1501,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.2,0.9996801638688477,1.7847551966059652e-06,57.48421344848281,51.80520411881213
1502,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.3,0.9996770652688873,1.8019263333609626e-06,57.4426296789014,51.76362034923072
1503,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.4,0.9996791146236725,1.793657315308421e-06,57.46260526892015,51.783595939249466
1504,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.5,0.9997100068856246,1.6157141781636485e-06,57.9163546399778,52.23734531030712
1505,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.6,0.9997051916347877,1.6436649075426693e-06,57.841867169897334,52.16285784022666
1506,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.7,0.9997226104157885,1.5534638735680167e-06,58.08698841985765,52.40797909018696
1507,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.8,0.9997241102081172,1.5671718321828624e-06,58.04883382805489,52.369824498384205
1508,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,0.9,0.9997279660783421,1.5410008265481739e-06,58.12197128338547,52.44296195371479
1509,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,140,1.0,0.9997500111322059,1.4136691217117184e-06,58.496522280428394,52.81751295075771
1510,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.1,0.9999976885608,1.5685533329931263e-08,78.04500710099268,72.365997771322
1511,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.2,0.9999978415008418,1.4685390701399579e-08,78.33114494683929,72.65213561716861
1512,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.3,0.9999979449745777,1.3970135927818897e-08,78.54799368229806,72.86898435262738
1513,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.4,0.9999979556251819,1.3876088427437541e-08,78.57732941214974,72.89832008247905
1514,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.5,0.9999979411645005,1.4016523648809122e-08,78.5335968589488,72.8545875292781
1515,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.6,0.999997812358084,1.4937720821417597e-08,78.25715661569592,72.57814728602523
1516,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.7,0.9999976346000293,1.6223897359225e-08,77.89844809909826,72.21943876942757
1517,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.8,0.9999973141939885,1.843569791692032e-08,77.34340416738091,71.66439483771023
1518,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,0.9,0.9999594064238213,2.2750455028677265e-07,66.43009912656655,60.75108979689587
1519,1-s20-S0929664620300449-gr3_lrg-c,0.8,irls_drs,True,150,1.0,0.9999167147664316,4.7377397061522495e-07,63.244288033192575,57.5652787035219
1520,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.1,0.9999956270743682,4.7643157304907574e-08,73.21999465605225,65.98161270360163
1521,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.2,0.9999961302160127,4.174617988891417e-08,73.79383259798843,66.55545064553779
1522,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.3,0.999996493828863,3.7262724496593783e-08,74.28725394459127,67.04887199214063
1523,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.4,0.9999967506384181,3.545114660033081e-08,74.50369713819597,67.26531518574534
1524,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.5,0.9999963583196222,3.903534190718929e-08,74.08542012334766,66.84703817089702
1525,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.6,0.9999961758137939,4.116340289314942e-08,73.85488730201395,66.61650534956331
1526,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.7,0.9999960568356558,4.244268248041089e-08,73.721971754393,66.48358980194236
1527,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.8,0.9999955121443029,4.8521499035216876e-08,73.14065790396842,65.9022759515178
1528,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,0.9,0.9999946189868715,5.670734026655617e-08,72.46360721866645,65.22522526621583
1529,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,120,1.0,0.9999941828198656,6.090619416243926e-08,72.15338537354455,64.91500342109391
1530,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.1,0.9999984312655122,1.647633701333544e-08,77.8313933339837,70.59301138153306
1531,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.2,0.9999979961796798,2.0732333255913697e-08,76.83351818834959,69.59513623589896
1532,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.3,0.9999978242908637,2.250104239487247e-08,76.4779736207287,69.23959166827807
1533,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.4,0.9999977868746167,2.2750288285122584e-08,76.43013095716992,69.19174900471928
1534,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.5,0.9999978587992219,2.2170674658499185e-08,76.54221091007962,69.30382895762898
1535,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.6,0.9999980066659725,2.0616940209779673e-08,76.85775788548713,69.61937593303651
1536,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.7,0.9999983070769349,1.7404098272755342e-08,77.59348473115767,70.35510277870705
1537,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.8,0.9999980494039531,2.0196138031526036e-08,76.94731669758824,69.7089347451376
1538,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,0.9,0.9999977788861686,2.274720216019153e-08,76.43072012682167,69.19233817437105
1539,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,130,1.0,0.9999973531271079,2.688020970871797e-08,75.70567347411972,68.46729152166908
1540,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.1,0.9999997770691579,2.0562695574862698e-09,86.86919954046755,79.6308175880169
1541,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.2,0.9999997812207937,2.0105406474769293e-09,86.9668714225941,79.72848947014347
1542,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.3,0.9999997769389868,2.0423883437034035e-09,86.89861676797489,79.66023481552425
1543,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.4,0.9999997784020992,2.0296674347707923e-09,86.92575116311394,79.6873692106633
1544,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.5,0.9999997797154782,2.024461979175557e-09,86.9369037517579,79.69852179930726
1545,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.6,0.9999997769129569,2.0479366932118983e-09,86.88683472605233,79.6484527736017
1546,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.7,0.9999997700087241,2.1139491340008437e-09,86.74905466928557,79.51067271683493
1547,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.8,0.9999997439216239,2.356418551667936e-09,86.27747566798674,79.03909371553611
1548,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,0.9,0.99999936624936,6.470382472284505e-09,81.8907004689031,74.65231851645248
1549,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,140,1.0,0.9999985279837111,1.533216706443886e-08,78.1439645717345,70.90558261928386
1550,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.1,0.9999998635254366,1.2555209886026685e-09,89.01176022769354,81.7733782752429
1551,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.2,0.9999998610619877,1.2813100115614807e-09,88.92345780464831,81.68507585219768
1552,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.3,0.9999998604115697,1.2844032724295315e-09,88.91298596599557,81.67460401354495
1553,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.4,0.999999860269776,1.2889525017053755e-09,88.89763086236457,81.65924890991393
1554,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.5,0.9999998565629102,1.3262005102164848e-09,88.77390809342,81.53552614096937
1555,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.6,0.9999998530192112,1.3596965401749138e-09,88.66558007536476,81.42719812291412
1556,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.7,0.9999998408652032,1.4703148348943914e-09,88.32589660886273,81.08751465641211
1557,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.8,0.9999998218745678,1.64660811816562e-09,87.83409747745195,80.59571552500131
1558,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,0.9,0.99999978714995,1.968240767815138e-09,87.0592177697287,79.82083581727807
1559,191F3B3A-2879-4EF3-BE56-EE0D2B5AAEE3,0.8,irls_drs,True,150,1.0,0.9999990574305151,9.694771634213547e-09,80.13462416515033,72.8962422126997
1560,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.1,0.9999923238136338,8.867329827490919e-08,70.52207137300995,63.49964530536704
1561,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.2,0.9999922739595719,8.924519663771157e-08,70.49415149219958,63.47172542455668
1562,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.3,0.9999921308990103,9.039185755755278e-08,70.43870688740228,63.41628081975938
1563,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.4,0.9999923473599224,8.70836815268953e-08,70.60063219123153,63.578206123588615
1564,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.5,0.9999929956312014,8.12858204001453e-08,70.8998520666985,63.87742599905559
1565,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.6,0.9999933534392279,7.60182623907326e-08,71.19082061630324,64.16839454866034
1566,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.7,0.9999936846387097,7.313552072708586e-08,71.35871642071261,64.33629035306971
1567,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.6,irls_drs,True,120,0.8,0.9999938757762667,7.139658242645842e-08,71.46322576303004,64.44079969538714
