rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_drs#1_395,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.2,0.7604027987350638,0.0016454907468407714,27.837045555496694,23.43271810000801
irls_drs#1_396,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.3,0.7651492268807341,0.0016171512681471961,27.912493543366594,23.50816608787791
irls_drs#1_397,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.4,0.7695824855345854,0.0015896407144240746,27.98701022456326,23.582682769074577
irls_drs#1_398,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.5,0.7751023308841458,0.0015553421185684382,28.081740671746896,23.677413216258213
irls_drs#1_399,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.6,0.7814154373723113,0.0015161691114861128,28.19252355373385,23.788196098245166
irls_drs#1_400,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.7,0.7892702421543907,0.0014698489906601838,28.32727281504743,23.92294535955875
irls_drs#1_401,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.8,0.7994179816205106,0.0014161852019144352,28.48879947981009,24.084472024321407
irls_drs#1_402,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.9,0.8128214179516008,0.0013493878653258466,28.69863199654061,24.294304541051925
irls_drs#1_403,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,1,0.829576804025624,0.0012665313348757168,28.97384060989682,24.569513154408135
irls_drs#1_404,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.1,0.7874593166541306,0.0014142626137493104,28.494699391158953,24.09037193567027
irls_drs#1_405,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.2,0.7895889196963524,0.0014034889620696315,28.527909985842985,24.1235825303543
irls_drs#1_406,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.3,0.7924535622127362,0.0013904312595453424,28.56850477017789,24.164177314689205
irls_drs#1_407,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.4,0.7952716372749051,0.001374521163364558,28.61848568980434,24.214158234315658
irls_drs#1_408,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.5,0.8003614662712427,0.001350580831469131,28.694794184291478,24.290466728802794
irls_drs#1_409,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.6,0.8053002007196776,0.0013197821300446081,28.794977563160383,24.3906501076717
irls_drs#1_410,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.7,0.8124513133383059,0.001282439771594278,28.919630219108544,24.51530276361986
irls_drs#1_411,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,150,0.8,0.8241643494252135,0.0012221251601858473,29.128843148834793,24.72451569334611
