rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_drs#2_132,shepp_logan:256,irls_drs,True,130,0.2,0.6004625471540426,0.0012279208379694052,29.10829630541137,16.935863053205367
irls_drs#2_133,shepp_logan:256,irls_drs,True,130,0.3,0.6047193799750106,0.0012053159857987907,29.188990834634126,17.016557582428128
irls_drs#2_134,shepp_logan:256,irls_drs,True,130,0.4,0.6106378409710415,0.0011818712647494575,29.27429826376734,17.101865011561337
irls_drs#2_135,shepp_logan:256,irls_drs,True,130,0.5,0.6179373380371578,0.001148337133147249,29.399305914059287,17.226872661853285
irls_drs#2_136,shepp_logan:256,irls_drs,True,130,0.6,0.6137859061011192,0.0012240181376664476,29.122121467083574,16.949688214877572
irls_drs#2_137,shepp_logan:256,irls_drs,True,130,0.7,0.623192939926065,0.0011885656127616012,29.2497683877907,17.077335135584693
irls_drs#2_138,shepp_logan:256,irls_drs,True,130,0.8,0.6356964311525711,0.0011508563899130712,29.389788666043625,17.217355413837623
irls_drs#2_139,shepp_logan:256,irls_drs,True,130,0.9,0.6584038800888165,0.0010336396554883808,29.856308373623293,17.68387512141729
irls_drs#2_140,shepp_logan:256,irls_drs,True,130,1,0.684040777250356,0.0009487740938806455,30.228371821567556,18.055938569361555
irls_drs#2_141,shepp_logan:256,irls_drs,True,140,0.1,0.629820672722242,0.0010474362416357328,29.798724034437804,17.626290782231802
irls_drs#2_142,shepp_logan:256,irls_drs,True,140,0.2,0.6340375102469097,0.001031699716328415,29.86446688869995,17.69203363649395
irls_drs#2_143,shepp_logan:256,irls_drs,True,140,0.3,0.6393745901085846,0.001011039198581721,29.952320062312285,17.779886810106284
irls_drs#2_144,shepp_logan:256,irls_drs,True,140,0.4,0.6446169524636983,0.000992698952032274,30.031824365941834,17.859391113735832
irls_drs#2_145,shepp_logan:256,irls_drs,True,140,0.5,0.6516278522870081,0.0009669724157382322,30.145859146073196,17.97342589386719
irls_drs#2_146,shepp_logan:256,irls_drs,True,140,0.6,0.6592545489943784,0.0009436825285159126,30.251740854721444,18.079307602515442
irls_drs#2_147,shepp_logan:256,irls_drs,True,140,0.7,0.6692363482907668,0.0009096005270137571,30.41149296694222,18.239059714736218
irls_drs#2_148,shepp_logan:256,irls_drs,True,140,0.8,0.6815222684621848,0.0008717804259532012,30.595928864033862,18.423495611827857
irls_drs#2_149,shepp_logan:256,irls_drs,True,140,0.9,0.6970463084594147,0.0008301300178617398,30.808538815784836,18.636105563578834
irls_drs#2_150,shepp_logan:256,irls_drs,True,140,1,0.7144917738420831,0.0007972866621187213,30.983855011978648,18.81142175977265
irls_drs#2_151,shepp_logan:256,irls_drs,True,150,0.1,0.6690026323575724,0.0008352402850453351,30.78188567082516,18.609452418619156
irls_drs#2_152,shepp_logan:256,irls_drs,True,150,0.2,0.6738760818707364,0.0008183084602585051,30.870829587535248,18.698396335329242
irls_drs#2_153,shepp_logan:256,irls_drs,True,150,0.3,0.6781498432649619,0.0008044455146130127,30.945033654919083,18.77260040271308
irls_drs#2_154,shepp_logan:256,irls_drs,True,150,0.4,0.6821178655353299,0.0007909138099300148,31.01870841295358,18.846275160747574
irls_drs#2_155,shepp_logan:256,irls_drs,True,150,0.5,0.688420718727664,0.0007744307993182613,31.11017383349481,18.937740581288807
irls_drs#2_156,shepp_logan:256,irls_drs,True,150,0.6,0.6958887130585834,0.0007524202356024022,31.23539533041535,19.062962078209345
irls_drs#2_157,shepp_logan:256,irls_drs,True,150,0.7,0.7076375809830534,0.0007187480763603165,31.434233046358333,19.26179979415233
irls_drs#2_158,shepp_logan:256,irls_drs,True,150,0.8,0.7200680831638219,0.0006865115495013127,31.633521520288337,19.461088268082335
irls_drs#2_159,shepp_logan:256,irls_drs,True,150,0.9,0.7339593954794714,0.0006555563813928494,31.833899506942682,19.66146625473668
irls_drs#2_160,shepp_logan:256,irls_drs,True,150,1,0.7488786951549085,0.0006294541463797141,32.010359012981056,19.837925760775054
irls_drs#2_161,shepp_logan:256,irls_drs,True,160,0.1,0.7229174155911886,0.0006363754582236181,31.962865772397482,19.79043252019148
irls_drs#2_162,shepp_logan:256,irls_drs,True,160,0.2,0.7289840248379953,0.0006191225848400164,32.08223353162849,19.909800279422484
irls_drs#2_163,shepp_logan:256,irls_drs,True,160,0.3,0.7298249894054133,0.0006167863050596657,32.098652777960204,19.9262195257542
irls_drs#2_164,shepp_logan:256,irls_drs,True,160,0.4,0.7356450551646182,0.000601753458254241,32.20581405171889,20.03338079951288
irls_drs#2_165,shepp_logan:256,irls_drs,True,160,0.5,0.7420820839358998,0.0005857075617743845,32.323191689792296,20.15075843758629
irls_drs#2_166,shepp_logan:256,irls_drs,True,160,0.6,0.7488934834059929,0.0005704368995797778,32.43792389247424,20.265490640268233
irls_drs#2_167,shepp_logan:256,irls_drs,True,160,0.7,0.7560503370709394,0.0005552808628461047,32.55487293758753,20.382439685381534
